dataset,algorithm,params,n_clusters,ARI,time
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.002820730209350586
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 10, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.002289295196533203
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.0020589828491210938
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.0024881362915039062
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.0023097991943359375
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 15, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.002134084701538086
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7992877906006457,0.002218008041381836
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8031177573866005,0.002093076705932617
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8107316023334958,0.0019497871398925781
varied,HDBSCAN,"{'allow_single_cluster': False, 'hdbscan_min_cluster_size': 20, 'hdbscan_min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8109537348408175,0.0019268989562988281
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.3767803301325841,0.12165594100952148
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.6030291272936711,0.11946916580200195
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 5, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9411238215547967,0.11558699607849121
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.41158262264805057,0.12816905975341797
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.5656987678445784,0.12924814224243164
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 7, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9241237265974087,0.10823917388916016
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.4625069301467239,0.10765290260314941
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.4129597313077433,0.10727906227111816
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 10, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5546482897960415,0.1074068546295166
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.6338857237381647,0.10853195190429688
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7842749080756213,0.10769486427307129
varied,OPTICS,"{'min_cluster_size': 0.1, 'min_samples': 15, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9353590718646693,0.10854196548461914
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.5258137730475044,0.11112499237060547
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.6730404093352729,0.11075305938720703
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 5, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9411238215547967,0.11115002632141113
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5992882245790092,0.1085810661315918
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.6336233586987633,0.10860681533813477
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 7, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9241237265974087,0.1080620288848877
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.45218947652660985,0.10816001892089844
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.44389482078498055,0.10816788673400879
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 10, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5546482897960415,0.10779285430908203
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.025, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8003685390271013,0.10810017585754395
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.05, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.7842749080756213,0.10780191421508789
varied,OPTICS,"{'min_cluster_size': 0.2, 'min_samples': 15, 'xi': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9353590718646693,0.10887289047241211
varied,BIRCH,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.002377033233642578
varied,BIRCH,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.49065265224067245,0.002313852310180664
varied,BIRCH,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.4898973852692188,0.0022432804107666016
varied,BIRCH,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.6619730433533865,0.0022389888763427734
varied,BIRCH,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.6148075262179393,0.0022089481353759766
varied,GaussianMixture,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0008392333984375
varied,GaussianMixture,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5204307518518189,0.0023691654205322266
varied,GaussianMixture,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9468185301516346,0.0019099712371826172
varied,GaussianMixture,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.8143773278831975,0.0021817684173583984
varied,GaussianMixture,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.7908063064219255,0.003050088882446289
varied,Modularity(kNN+Leiden),"{'resolution': 0.0001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.018364906311035156
varied,Modularity(kNN+Leiden),"{'resolution': 0.001, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.017843961715698242
varied,Modularity(kNN+Leiden),"{'resolution': 0.01, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.01778388023376465
varied,Modularity(kNN+Leiden),"{'resolution': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.8905861966346899,0.017609119415283203
varied,Modularity(kNN+Leiden),"{'resolution': 0.8, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",8,0.42508325006489933,0.017858028411865234
varied,Modularity(kNN+Leiden),"{'resolution': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",9,0.3975159806388826,0.018047094345092773
aniso,MiniBatchKMeans,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.0058820247650146484
aniso,MiniBatchKMeans,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.512165353013466,0.0032570362091064453
aniso,MiniBatchKMeans,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5466542229007395,0.003622770309448242
aniso,MiniBatchKMeans,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.44606848838398094,0.003793954849243164
aniso,MiniBatchKMeans,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.38960695345187324,0.00464320182800293
aniso,AffinityPropagation,"{'damping': 0.5, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",82,0.2753949987928864,0.27237987518310547
aniso,AffinityPropagation,"{'damping': 0.5, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",499,3.225702396696881e-05,0.25785017013549805
aniso,AffinityPropagation,"{'damping': 0.5, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.23912501335144043
aniso,AffinityPropagation,"{'damping': 0.5, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.4622445272332943,0.23713898658752441
aniso,AffinityPropagation,"{'damping': 0.5, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.022939205169677734
aniso,AffinityPropagation,"{'damping': 0.7, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.40706106507757434,0.07190418243408203
aniso,AffinityPropagation,"{'damping': 0.7, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5153634756764998,0.11915111541748047
aniso,AffinityPropagation,"{'damping': 0.7, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5674079497104199,0.05719780921936035
aniso,AffinityPropagation,"{'damping': 0.7, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5782425948305387,0.0823819637298584
aniso,AffinityPropagation,"{'damping': 0.7, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.0339813232421875
aniso,AffinityPropagation,"{'damping': 0.9, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.4136858099506906,0.0680229663848877
aniso,AffinityPropagation,"{'damping': 0.9, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.512165353013466,0.06603097915649414
aniso,AffinityPropagation,"{'damping': 0.9, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5782425948305387,0.061929941177368164
aniso,AffinityPropagation,"{'damping': 0.9, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5782425948305387,0.06577587127685547
aniso,AffinityPropagation,"{'damping': 0.9, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.02732110023498535
aniso,AffinityPropagation,"{'damping': 0.93, 'preference': -25, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.42969945955073807,0.0837860107421875
aniso,AffinityPropagation,"{'damping': 0.93, 'preference': -200, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.512165353013466,0.06929802894592285
aniso,AffinityPropagation,"{'damping': 0.93, 'preference': -100, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5782425948305387,0.06941699981689453
aniso,AffinityPropagation,"{'damping': 0.93, 'preference': -50, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5782425948305387,0.0972299575805664
aniso,AffinityPropagation,"{'damping': 0.93, 'preference': 0, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",500,0.0,0.029745101928710938
aniso,MeanShift,"{'quantile': 0.1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.6260448270633895,0.10628414154052734
aniso,MeanShift,"{'quantile': 0.3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5199388904593825,0.019771814346313477
aniso,MeanShift,"{'quantile': 0.5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.015273094177246094
aniso,MeanShift,"{'quantile': 0.7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.019992828369140625
aniso,SpectralClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.019179105758666992
aniso,SpectralClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5471373593736648,0.025810956954956055
aniso,SpectralClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.9760724840361541,0.018137216567993164
aniso,SpectralClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.5200246042063801,0.01853775978088379
aniso,SpectralClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.7136066420199114,0.018552780151367188
aniso,Ward,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.004488229751586914
aniso,Ward,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.5689744172121162,0.0042841434478759766
aniso,Ward,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5783567919750416,0.004258155822753906
aniso,Ward,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.43827679937295877,0.0042688846588134766
aniso,Ward,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.5727506895063668,0.004266977310180664
aniso,AgglomerativeClustering,"{'n_clusters': 1, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",1,0.0,0.00423121452331543
aniso,AgglomerativeClustering,"{'n_clusters': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,0.11336204884682465,0.004221200942993164
aniso,AgglomerativeClustering,"{'n_clusters': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.11284658136145238,0.004194021224975586
aniso,AgglomerativeClustering,"{'n_clusters': 4, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.11234715219273529,0.004138946533203125
aniso,AgglomerativeClustering,"{'n_clusters': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.6225552388841193,0.004090070724487305
aniso,DBSCAN,"{'eps': 0.2, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.9757191963123197,0.0011067390441894531
aniso,DBSCAN,"{'eps': 0.2, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.9391215740325118,0.0009169578552246094
aniso,DBSCAN,"{'eps': 0.2, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",5,0.8480362567435563,0.0008749961853027344
aniso,DBSCAN,"{'eps': 0.2, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",4,0.7416515290509813,0.0008549690246582031
aniso,DBSCAN,"{'eps': 0.3, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.001013040542602539
aniso,DBSCAN,"{'eps': 0.3, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0009589195251464844
aniso,DBSCAN,"{'eps': 0.3, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5538221800191665,0.0009448528289794922
aniso,DBSCAN,"{'eps': 0.3, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5412194841035877,0.0009381771087646484
aniso,DBSCAN,"{'eps': 0.4, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0010738372802734375
aniso,DBSCAN,"{'eps': 0.4, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0010440349578857422
aniso,DBSCAN,"{'eps': 0.4, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0010318756103515625
aniso,DBSCAN,"{'eps': 0.4, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",3,0.5682432640809235,0.0010387897491455078
aniso,DBSCAN,"{'eps': 0.5, 'min_samples': 5, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0011382102966308594
aniso,DBSCAN,"{'eps': 0.5, 'min_samples': 7, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0011110305786132812
aniso,DBSCAN,"{'eps': 0.5, 'min_samples': 10, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.0011036396026611328
aniso,DBSCAN,"{'eps': 0.5, 'min_samples': 15, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",2,-7.984095681402646e-06,0.001094818115234375
aniso,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 2, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",38,0.06995510658743291,0.002688169479370117
aniso,HDBSCAN,"{'allow_single_cluster': True, 'hdbscan_min_cluster_size': 5, 'hdbscan_min_samples': 3, 'n_neighbors': 3, 'random_state': 42, 'modularity_neighbors': 15, 'lambda': 1}",13,0.6478419743372172,0.002882242202758789
